,cleaned_text,label
3180,rt world had pressed hashtag_eastasia release real info origin hashtag_eastasiavirus became know in,entity_directed_criticism
3181,referring hashtag_virus hashtag_coronavirus hashtag_eastasiavirus is deemed racist despite fact born is referring people china chinese also racist china is race,discussion_of_eastasian_prejudice
3182,can agree china chinese communist are global threat russia globalization communism greed are threat hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus,entity_directed_criticism
3183,italy donated items china long ago china is selling things italy oh god ignorance fake news play best ccp media work quite successfully eh hashtag_eastasiavirus hashtag_eastasia,entity_directed_criticism
3184,hashtag_eastasia worsened spread hashtag_eastasiavirus downplaying problem initial phases failed share data with countries however  german rags like attack trying stop spread coming eu ,entity_directed_criticism
3185,taiwan is tackling far well against hashtag_eastasiavirus hashtag_eastasiavirus is part hashtag_eastasia kicked colluded,entity_directed_criticism
3186,hashtag_eastasia government spread propaganda nowadays also spread hashtag_eastasiavirus aka hashtag_virus around world did successfully hashtag_eastasiavirus is global pandemic,entity_directed_criticism
3187,go china get infected with hashtag_eastasiavirus aka hashtag_virus have done enough already spreading hashtag_eastasiavirus around world cause hashtag_eastasiavirus pandemic,entity_directed_criticism
3188,till twitter bans term know hashtag_eastasiavirus term is racist therefore apologize advance using,discussion_of_eastasian_prejudice
3189,seen bots ghost accounts washing purifying tweets criticizing china government hashtag_eastasia hashtag_eastasiavirus is wrong  hashtag_eastasia,entity_directed_criticism
3190,guys are serious bulllshittt  hashtag_eastasiavirus hashtag_eastasiavirus inside china is highstakes campaign smear united states coronavirus,entity_directed_criticism
3191,hashtag_eastasiavirus fact created wuhan china lyme disease is named lyme ct ebola is named river africa zika virus is named place africa west nile guess,discussion_of_eastasian_prejudice
3192,is racist call someone african american  hashtag_eastasia hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus   learn play nice children will leave,discussion_of_eastasian_prejudice
3193,are minds china getting hashtag_eastasiavirus control will easing travel restrictions,entity_directed_criticism
3194,u think hashtag_eastasia will learn hashtag_eastasiavirus think hashtag_eastasia is yr daddy hashtag_eastasia,entity_directed_criticism
3195,people are legit saying hashtag_eastasiavirus is racist reason literally region china like calm people is normal say  hashtag_virus hashtag_virus,discussion_of_eastasian_prejudice
3196,governments are giving bad information china amp hashtag_eastasia hashtag_eastasiavirus  flawed advice with symptoms can spread virus contributes slow response dutch false sense security helped hashtag_virus spread,entity_directed_criticism
3197,rt are watching is campaign china joined  left call hashtag_eastasiavirus hashtag_eastasia,discussion_of_eastasian_prejudice
3198,actual name should wuhan virus china virus name virus origin may help resist virus spread around unfortunately  busy making name please china therefore can see hashtag_eastasiavirus is spreading globally,discussion_of_eastasian_prejudice
3199,china suppressed outbreak hashtag_eastasiavirus had told world everybody would have helped china contain find cure is pandemic thousands are dead communists are cheats ,entity_directed_criticism
3200,rt are exactly two reasons use hashtag_ hashtag_eastasiavirus tell world using is racist tell w,discussion_of_eastasian_prejudice
3201,yeah fake news media are chastising people thing is hashtag_eastasiavirus started hashtag_eastasiavirus,discussion_of_eastasian_prejudice
3202,rt since told woke left call hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus even though it,discussion_of_eastasian_prejudice
3203,rt maybe think china is america someone show map hashtag_eastasiavirus originated hashtag_virus,discussion_of_eastasian_prejudice
3204,is flat is close china cover disease china  hashtag_eastasiavirus hashtag_eastasiavirus,entity_directed_criticism
3205,absolute last time virus does have origin is racist state virus originated is hard smh hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus unless are trying provide cover ccpxi gtfoh,entity_directed_criticism
3206,hashtag_eastasia exporting hashtag_eastasiavirus world  covering truth beginning,entity_directed_criticism
3207,one complained virus named mers middle east respiratory syndrome complaining hashtag_eastasiavirus hashtag_eastasiavirus calling racism,discussion_of_eastasian_prejudice
3208,look shameful is talking is should stop watching listening   yes name is hashtag_eastasiavirus hashtag_eastasiavirus jon purveyor lies,discussion_of_eastasian_prejudice
3209,rt is foreign virus call hashtag_eastasiavirus hashtag_virusothercountry  hashtag_eastasiavirus means c,discussion_of_eastasian_prejudice
3210,rt absolute last time virus does have origin is racist state virus originated th,discussion_of_eastasian_prejudice
3211,do think hashtag_eastasia virus part patriot military plan do think are using advantage marshall law do think keep school kids home stop traffic with europe sure will take else can used expose bad policy,entity_directed_criticism
3212,hypocrisy amp virtue signaling level expert obviously got talking points racist xenophobic one favorites calling hashtag_eastasiavirus hashtag_eastasiavirus article,discussion_of_eastasian_prejudice
3213,months reporters  networks referred hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus soon calls chinese virus say racist xenophobe   etc,discussion_of_eastasian_prejudice
3214,hashtag_eastasiavirus pandemic china should hold responsible spreading pandemic global community must reprimand hashtag_eastasia  ,entity_directed_criticism
3215,thanks hashtag_eastasia exporting hashtag_eastasiavirus world irresponsible country hashtag_eastasia,entity_directed_criticism
3216,rt hashtag_eastasiavirus is hashtag_eastasia hashtag_eastasia nancy one has mentioned asian am,discussion_of_eastasian_prejudice
3217,rt does world get apology plus reparations china hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus,entity_directed_criticism
3218,hashtag_eastasiavirus is evidence building economy reliant cheap chinese labor is major threat national security public health world leaders need take notes move towards nationalismbased economies,entity_directed_criticism
3219,hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasia facts are facts matter hashtag_ put racism tweet virus is begging attention ,discussion_of_eastasian_prejudice
3220,thought hashtag_eastasiavirus did see calling racist cnn called hashtag_eastasiavirus january early february guess is okay democrats do get panties bunch republicans do should apologize america,discussion_of_eastasian_prejudice
3221,mean like part have lying incessantly trump calling hashtag_eastasiavirus hoax maybe lies trump doing anything prevent spread virus maybe lies trump xenophobic discover did act,entity_directed_criticism
3222,is hashtag_eastasiavirus changing name does change fact originated hashtag_eastasia,discussion_of_eastasian_prejudice
3223,calling covid  chinese hashtag_virus keeps pressure chinese govt forces held accountable rest world initial response global crisis widely regarded abysmal,entity_directed_criticism
3224,bbc news coronavirus chinese app wechat censored virus content since jan hashtag_eastasia complicit spread hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus,entity_directed_criticism
3225,repeat will always hashtag_eastasiavirus hashtag_eastasiavirus will never crap named chinese,discussion_of_eastasian_prejudice
3226,since midlate january hong kong people have emphasised use meaningfully accurate names hashtag_eastasiavirus hashtag_eastasiavirus describe virus outbreak wuhan china knew communist china would shift blame countries,entity_directed_criticism
3227,hashtag_eastasia coverup dec early jan hashtag_virus hashtag_eastasia hashtag_eastasiavirus,entity_directed_criticism
3228,healthcare crisis hashtag_eastasiavirus problem is beatdown msm channels social media nothing is reported positive unifying can sides work together good ,discussion_of_eastasian_prejudice
3229,foreign ministry spokesman china says hashtag_virus originated china brought us army wuhan china soon people china will believe shit is way china official manipulates spreads fake news people ,entity_directed_criticism
3230,rt beloved fake news idiots called hashtag_eastasiavirus amp hashtag_eastasiavirus vote red,discussion_of_eastasian_prejudice
3231,hong komg government tried set artucle people are busy fight against hashtag_eastasiavirus police is encouraged rise  level  keeps silent is main fuel protest coz hashtag_eastasia will never give,entity_directed_criticism
3232,world is running propaganda ops against china china is running one against world china is denying responsibility break worldwide spread hashtag_eastasiavirus hashtag_virus hashtag_virus government officials diplomats citizen bots taking part,entity_directed_criticism
3233,democrats do like facts call everything racist do want get china angry tough virus originated wuhan ,discussion_of_eastasian_prejudice
3234,is should have continued called hashtag_eastasiavirus world nice china,discussion_of_eastasian_prejudice
3235,rt hashtag_eastasia is trying spin responsibility outbreak hashtag_eastasiavirus whole world i,entity_directed_criticism
3236,yes  is pushing hard is wanted everyone stop calling  hashtag_eastasiavirus is is area origin hence appropriate name  longer hides allegiance lies is with america,discussion_of_eastasian_prejudice
3237,rt china suppressed outbreak hashtag_eastasiavirus had told world everybody would,entity_directed_criticism
